state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
India,28 August,1.8118976676808525,2.313954569538183,2.1443344934773103,2.1443344934773103,2.1443344934773103,2.1443344934773103,2.1443344934773103
India,29 August,1.798366646778043,2.2929733947079023,2.1274519404138332,2.1274519404138332,2.1274519404138332,2.1274519404138332,2.1274519404138332
India,30 August,1.7854078818558823,2.2772037515343295,2.110800272829192,2.110800272829192,2.110800272829192,2.110800272829192,2.110800272829192
India,31 August,1.7742430121539428,2.2541261742931846,2.0894677833401403,2.0894677833401403,2.0894677833401403,2.0894677833401403,2.0894677833401403
India,01 September,1.7646869831366978,2.24074185210834,2.0759738975800817,2.0759738975800817,2.0759738975800817,2.0759738975800817,2.0759738975800817
India,02 September,1.7533535621375815,2.2236778892886115,2.062364161326837,2.062364161326837,2.062364161326837,2.062364161326837,2.062364161326837
India,03 September,1.743372887143372,2.2094400565047483,2.0501276527295618,2.0501276527295618,2.0501276527295618,2.0501276527295618,2.0501276527295618
India,04 September,1.7321113824604415,2.1938177406402413,2.0369229023145774,2.0369229023145774,2.0369229023145774,2.0369229023145774,2.0369229023145774
India,05 September,1.7193331384014645,2.175841780693718,2.022290720135096,2.022290720135096,2.022290720135096,2.022290720135096,2.022290720135096
India,06 September,1.7057218205755966,2.1598195349717275,2.0063736875191376,2.0063736875191376,2.0063736875191376,2.0063736875191376,2.0063736875191376
India,07 September,1.702199583269337,2.1451974569807084,1.993794054844739,1.993794054844739,1.993794054844739,1.993794054844739,1.993794054844739
India,08 September,1.6925266203160438,2.1302919035939163,1.9812473013144256,1.9812473013144256,1.9812473013144256,1.9812473013144256,1.9812473013144256
India,09 September,1.682466679707307,2.118630079705387,1.9700649202088023,1.9700649202088023,1.9700649202088023,1.9700649202088023,1.9700649202088023
India,10 September,1.673365523814662,2.1099224786480306,1.9596527427844372,1.9596527427844372,1.9596527427844372,1.9596527427844372,1.9596527427844372
India,11 September,1.6640872523397237,2.095269146504199,1.9481417206930391,1.9481417206930391,1.9481417206930391,1.9481417206930391,1.9481417206930391
India,12 September,1.6544039503329475,2.0808777305002084,1.9343753314119336,1.9343753314119336,1.9343753314119336,1.9343753314119336,1.9343753314119336
India,13 September,1.6461019165650848,2.06787313774352,1.9213877433414905,1.9213877433414905,1.9213877433414905,1.9213877433414905,1.9213877433414905
India,14 September,1.6401271784588187,2.052485598463836,1.9069446502754883,1.9069446502754883,1.9069446502754883,1.9069446502754883,1.9069446502754883
India,15 September,1.6358800350655327,2.0414004739866853,1.898415385469279,1.898415385469279,1.898415385469279,1.898415385469279,1.898415385469279
India,16 September,1.6268713986004009,2.0273677225929374,1.8871736406540587,1.8871736406540587,1.8871736406540587,1.8871736406540587,1.8871736406540587
India,17 September,1.6192054758780512,2.0123803209022286,1.8762648626923748,1.8762648626923748,1.8762648626923748,1.8762648626923748,1.8762648626923748
