state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Surat,05 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,06 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,07 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,08 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,09 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,10 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,11 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,12 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,13 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,14 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,15 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,16 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,17 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,18 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,19 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,20 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,21 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,22 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,23 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,24 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,25 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,26 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,27 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,28 April,13.333333333333334,50.0,0.0,115.83333333333331,0.0,0.0,0.0
