state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Chittoor,29 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,30 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,01 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,02 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,03 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,04 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,05 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,06 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,07 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,08 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,09 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,10 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,11 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,12 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,13 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,14 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,15 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,16 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,17 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,18 May,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,19 May,0.8403361344537815,1.4285714285714286,1.5625,1.5625,1.5625,1.5625,1.5625
Chittoor,20 May,0.7407407407407408,1.1764705882352942,1.2987012987012987,1.2987012987012987,1.2987012987012987,1.2987012987012987,1.2987012987012987
Chittoor,21 May,0.7407407407407408,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1764705882352942
Chittoor,22 May,0.7407407407407408,1.1764705882352942,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.0869565217391304
Chittoor,23 May,0.7407407407407408,1.1764705882352942,0.9345794392523363,0.9345794392523363,0.9345794392523363,0.9345794392523363,0.9345794392523363
Chittoor,24 May,0.7407407407407408,1.1764705882352942,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428,0.8928571428571428
